
,customer_id,age,gender,city,education,income,orders,total_spent,category,payment,discount,rating,website_visits,support_calls,last_purchase,membership,churn,spending_per_order,age_group,purchase_year,purchase_month
80483,C179016,43.0,male,Kolkata,Bachelor,59172.0,5.0,0.0,Sports,Upi,7.2,2.3,17,1,2026-04-02,Basic,No,0.0,middle_aged,2026,4
80484,C197276,37.0,female,Jaipur,High School,20839.0,10.0,31199.02,Grocery,Debit Card,23.0,2.4,11,1,2026-05-18,Basic,No,3119.902,adult,2026,5
80485,C197775,35.0,female,Chennai,High School,26399.0,10.0,19522.97,Grocery,Credit Card,10.2,2.5,19,2,2025-08-03,Basic,No,1952.297,adult,2025,8
80486,C160694,37.0,female,Delhi,Bachelor,47805.0,3.0,6901.5,Clothing,Wallet,12.3,3.8,17,1,2026-07-27,Gold,No,2300.5,adult,2026,7
80487,C187244,33.0,male,Jaipur,Bachelor,48163.0,7.0,9743.89,Clothing,Wallet,0.0,3.6,23,1,2025-07-04,Silver,No,1391.9842857142855,adult,2025,7
80488,C160679,24.0,male,Bangalore,PhD,69195.0,8.0,13358.09,Electronics,Credit Card,13.8,3.7,24,2,2025-03-16,Basic,No,1669.76125,young,2025,3
80489,C155872,42.0,female,Bangalore,High School,55761.0,6.0,20263.55,Electronics,Debit Card,12.3,3.4,19,2,2026-04-10,Basic,No,3377.258333333333,middle_aged,2026,4
80490,C180261,60.0,male,Mohali,Master,76421.0,12.0,32176.45,Sports,Cash,6.0,4.6,18,0,2025-05-10,Basic,No,2681.3708333333334,middle_aged,2025,5
80491,C149956,31.0,female,Jaipur,Bachelor,49043.0,10.0,21408.89,Sports,Wallet,4.0,4.0,28,5,2024-01-28,Silver,No,2140.889,adult,2024,1
80492,C195272,35.0,female,Mumbai,Diploma,36035.0,8.0,31340.62,Clothing,unknown,12.2,2.0,15,2,2025-11-19,Basic,No,3917.5775,adult,2025,11
80493,C148576,29.0,male,panipat,Bachelor,56814.0,11.0,14902.34,Grocery,Credit Card,16.0,5.0,9,5,2024-12-07,Basic,No,1354.7581818181818,adult,2024,12
80494,C158917,53.0,female,Chennai,High School,14884.0,6.0,14204.22,Home,Wallet,7.3,2.5,19,1,2026-07-02,Basic,No,2367.37,middle_aged,2026,7
80495,C172624,27.0,female,Hyderabad,Master,61100.0,11.0,18114.33,Clothing,Credit Card,13.5,3.5,15,3,2025-10-28,Basic,No,1646.757272727273,adult,2025,10
80497,C140518,35.0,female,Mumbai,Bachelor,66000.0,8.0,26201.58,Clothing,Cash,8.9,5.0,11,6,2025-11-04,Gold,No,3275.1975,adult,2025,11
80498,C145180,24.0,female,panipat,Bachelor,37558.0,8.0,7775.98,Clothing,Debit Card,17.3,4.2,16,2,2025-06-11,Gold,No,971.9975,young,2025,6
80499,C191771,24.0,female,panipat,Bachelor,23844.0,12.0,12088.39,Beauty,Debit Card,11.3,2.9,14,2,2024-08-09,Basic,No,1007.3658333333333,young,2024,8
80500,C184429,28.0,female,Bangalore,Diploma,37505.0,6.0,12672.07,Beauty,Credit Card,14.0,3.5,16,0,2025-07-12,Platinum,No,2112.0116666666668,adult,2025,7
80501,C180447,34.0,female,Jaipur,Bachelor,60800.0,8.0,4813.37,Books,Net Banking,22.8,5.0,27,1,2026-04-26,Basic,No,601.67125,adult,2026,4
80502,C124690,44.0,female,panipat,High School,60317.0,7.0,6967.28,Sports,Upi,12.1,4.8,17,1,2024-07-29,Basic,No,995.3257142857143,middle_aged,2024,7
80503,C131460,43.0,female,Chennai,Bachelor,68646.0,4.0,12093.69,Beauty,Wallet,12.5,3.4,19,2,2025-10-06,Silver,No,3023.4225,middle_aged,2025,10
80504,C169777,35.0,female,Chandigarh,Bachelor,47542.0,5.0,11977.42,Electronics,Upi,21.1,2.7,20,2,2024-08-28,Gold,No,2395.484,adult,2024,8
80505,C157966,40.0,male,panipat,Bachelor,9312.0,11.0,18586.73,Home,Net Banking,1.6,3.8,17,2,2026-04-29,Silver,No,1689.7027272727273,middle_aged,2026,4
80506,C147954,32.0,male,Jaipur,Master,28632.0,12.0,24804.71,Electronics,Upi,14.0,5.0,16,4,2025-02-17,Basic,No,2067.0591666666664,adult,2025,2
80507,C131029,35.0,male,Pune,Bachelor,40100.0,10.0,21929.14,Electronics,Wallet,21.0,4.2,18,1,2026-02-18,Basic,No,2192.9139999999998,adult,2026,2
80508,C172003,40.0,female,Delhi,Bachelor,41130.0,8.0,34373.22,Electronics,Credit Card,22.1,3.1,20,2,2024-11-14,Gold,No,4296.6525,middle_aged,2024,11
80509,C113768,47.0,other,panipat,Bachelor,26883.0,4.0,3912.73,Sports,Cash,2.0,3.5,18,0,2024-02-12,Basic,No,978.1825,middle_aged,2024,2
80510,C187046,30.0,male,Chennai,Bachelor,57908.0,7.0,17252.75,Home,Cash,13.8,4.0,23,2,2026-06-02,None,No,2464.6785714285716,adult,2026,6
80511,C190946,41.0,male,Jaipur,Bachelor,21080.0,7.0,24271.54,Books,Upi,0.7,3.8,21,5,2024-11-09,Basic,No,3467.362857142857,middle_aged,2024,11
80512,C166852,29.0,female,Jaipur,Bachelor,67779.0,6.0,18408.66,Electronics,Wallet,9.9,3.7,13,2,2024-09-17,Gold,No,3068.11,adult,2024,9
80513,C178255,24.0,female,panipat,Bachelor,21160.0,14.0,10398.02,Clothing,Cash,24.5,3.6,18,2,2025-12-08,Silver,No,742.7157142857143,young,2025,12
80514,C109224,24.0,female,Mumbai,Diploma,30200.0,5.0,13156.97,Beauty,Net Banking,8.5,4.0,17,3,2026-02-12,Gold,Yes,2631.394,young,2026,2
80515,C110353,35.0,female,Bangalore,Master,39401.0,11.0,11273.99,Sports,Debit Card,20.0,4.5,23,0,2025-05-24,Gold,No,1024.908181818182,adult,2025,5
80516,C184460,39.0,male,Delhi,Master,70795.0,11.0,36029.84,Books,Net Banking,16.7,2.9,21,4,2025-04-23,Silver,No,3275.4399999999996,adult,2025,4
80517,C171256,19.0,male,Jaipur,Bachelor,26162.0,10.0,29485.12,Electronics,Wallet,17.3,2.9,16,0,2025-08-19,Basic,No,2948.5119999999997,young,2025,8
80518,C123369,36.0,male,Jaipur,Bachelor,8000.0,14.0,20889.64,Books,Credit Card,13.4,4.3,20,3,2024-01-02,Basic,No,1492.1171428571429,adult,2024,1
80519,C179115,27.0,female,Mumbai,High School,48212.0,15.0,45022.105,Books,Cash,7.4,3.8,28,3,2024-07-28,Basic,No,3001.4736666666668,adult,2024,7
80520,C114910,44.0,female,Bangalore,High School,25446.0,10.0,18352.7,Grocery,Wallet,0.0,3.7,18,3,2026-05-06,Silver,No,1835.27,middle_aged,2026,5
80521,C101047,28.0,male,Hyderabad,Bachelor,51238.0,9.0,24552.03,Sports,Cash,21.8,3.6856145474913977,20,1,2025-04-14,Gold,No,2728.003333333333,adult,2025,4
80522,C158770,50.0,male,Pune,Bachelor,43403.0,13.0,41592.61,Clothing,Net Banking,11.1,2.7,18,3,2025-06-28,Platinum,No,3199.4315384615384,middle_aged,2025,6
80523,C198209,35.0,male,Kolkata,Bachelor,25894.0,15.0,29205.31,Sports,Wallet,13.2,4.1,17,2,2025-11-23,Basic,No,1947.0206666666668,adult,2025,11
80524,C115965,22.0,female,Mohali,Master,37132.0,9.0,15425.74,Sports,Net Banking,10.2,3.6856145474913977,16,1,2024-10-15,Silver,No,1713.971111111111,young,2024,10
80525,C114942,23.0,male,Delhi,Master,56310.0,11.0,19394.24,Clothing,Wallet,13.2,5.0,18,1,2026-02-11,Basic,No,1763.1127272727274,young,2026,2
80526,C192460,42.0,female,panipat,Master,44522.0,6.0,0.0,Grocery,Wallet,12.3,2.8,7,2,2025-10-26,Basic,No,0.0,middle_aged,2025,10
80527,C158294,20.0,female,Mumbai,Master,45844.0,6.0,10080.27,Beauty,Upi,2.6,3.8,25,2,2024-06-15,Basic,No,1680.045,young,2024,6
80528,C132239,30.0,male,Jaipur,Bachelor,34991.0,4.0,10383.6,Electronics,Cash,14.8,3.4,15,1,2025-05-17,Basic,No,2595.9,adult,2025,5
80529,C154879,42.0,male,Jaipur,High School,41459.0,7.0,25096.27,Electronics,Credit Card,5.5,3.7,19,2,2025-08-16,Basic,No,3585.1814285714286,middle_aged,2025,8
80530,C153055,39.0,male,Jaipur,Bachelor,55472.0,9.0,25027.36,Electronics,Upi,13.6,3.7,18,2,2026-02-22,Gold,Yes,2780.817777777778,adult,2026,2
80531,C101773,20.0,female,Bangalore,Bachelor,48081.0,12.0,20619.68,Beauty,Credit Card,0.0,3.2,14,1,2026-04-20,Basic,No,1718.3066666666666,young,2026,4
80532,C183897,40.0,female,Bangalore,Diploma,41612.0,2.0,3899.03,Home,Net Banking,14.7,1.1,14,2,2024-11-25,Basic,No,1949.515,middle_aged,2024,11
80533,C156189,31.0,male,Pune,Diploma,37350.0,9.0,30978.24,Grocery,Upi,0.0,3.4,14,1,2025-02-18,Silver,No,3442.0266666666666,adult,2025,2
80534,C123903,38.0,female,Jaipur,Bachelor,94579.0,5.0,15471.63,Books,Upi,19.9,3.2,21,4,2025-09-11,Gold,No,3094.326,adult,2025,9
80535,C154511,38.0,male,Chandigarh,Master,64419.0,7.0,23159.17,Sports,Upi,15.1,3.7,14,1,2024-03-23,Silver,No,3308.452857142857,adult,2024,3
80536,C101288,34.0,male,Delhi,Diploma,22981.0,12.0,0.0,Home,Wallet,9.7,3.1,15,2,2026-05-13,Basic,No,0.0,adult,2026,5
80537,C169485,23.0,male,Mohali,High School,94579.0,4.0,4135.19,Clothing,Cash,20.4,3.6856145474913977,22,1,2024-08-01,Silver,No,1033.7975,young,2024,8
80538,C168158,44.0,female,Jaipur,Bachelor,75566.0,6.0,16569.98,Home,Debit Card,10.2,3.6856145474913977,26,2,2024-02-06,Basic,No,2761.6633333333334,middle_aged,2024,2
80539,C191099,39.0,male,Jaipur,High School,22768.0,11.0,26915.25,Clothing,Upi,5.4,3.2,15,3,2026-03-26,Basic,Yes,2446.840909090909,adult,2026,3
80540,C124537,37.0,female,Mohali,PhD,40283.0,6.0,7604.29,Clothing,Credit Card,21.7,3.6856145474913977,15,6,2026-01-02,Basic,No,1267.3816666666667,adult,2026,1
80541,C147583,26.0,male,Delhi,High School,23756.0,7.0,22924.8,Electronics,Upi,1.9,4.6,20,1,2025-12-26,Platinum,No,3274.9714285714285,adult,2025,12
80542,C109097,31.0,male,Jaipur,Bachelor,53321.0,7.0,19944.08,Books,Upi,17.2,3.3,15,0,2025-04-26,Silver,No,2849.154285714286,adult,2025,4
80543,C128429,26.0,female,panipat,Master,72048.0,10.0,27383.41,Home,Cash,5.7,1.4,14,2,2024-05-02,Platinum,No,2738.341,adult,2024,5
80544,C156451,35.0,female,panipat,Master,38518.0,7.0,12017.89,Sports,Wallet,0.0,3.0,19,1,2024-08-22,Basic,No,1716.8414285714284,adult,2024,8
80545,C123359,21.0,male,panipat,High School,54000.0,11.0,25954.87,Home,Net Banking,9.1,4.2,18,3,2024-02-22,Gold,No,2359.533636363636,young,2024,2
80546,C144786,35.0,female,Bangalore,Master,41494.0,11.0,23371.28,Books,Cash,12.9,4.5,13,2,2026-01-31,Silver,No,2124.661818181818,adult,2026,1
80547,C192910,50.0,male,Jaipur,Bachelor,23120.0,8.0,26049.53,Sports,Net Banking,22.5,3.5,24,2,2026-06-05,Gold,No,3256.19125,middle_aged,2026,6
80549,C117545,60.0,female,Bangalore,Bachelor,42202.0,8.0,11626.71,Electronics,Net Banking,9.8,4.2,14,1,2025-10-08,Basic,No,1453.33875,middle_aged,2025,10
80550,C135007,51.0,female,Chennai,Bachelor,0.0,7.0,25045.78,Sports,Credit Card,10.7,4.9,25,1,2025-11-14,Gold,No,3577.968571428571,middle_aged,2025,11
80551,C145162,57.0,female,Mumbai,Diploma,51064.0,7.0,17953.92,Home,Cash,5.8,5.0,20,2,2025-10-26,Basic,No,2564.845714285714,middle_aged,2025,10
80552,C112040,35.0,female,panipat,High School,33000.0,12.0,20376.46,Grocery,Net Banking,10.5,3.6856145474913977,14,2,2025-09-19,Basic,No,1698.0383333333332,adult,2025,9
80553,C161378,54.0,female,Delhi,PhD,56326.0,9.0,15110.28,Sports,Upi,7.6,4.2,12,1,2025-11-24,Platinum,No,1678.92,middle_aged,2025,11
80554,C166742,27.0,male,Hyderabad,Bachelor,41910.0,6.0,17576.54,Home,Debit Card,11.5,5.0,23,1,2024-01-07,Basic,No,2929.4233333333336,adult,2024,1
80555,C161047,37.0,female,panipat,Master,75400.0,5.0,18212.8,Clothing,Wallet,13.8,3.1,22,1,2024-08-06,Silver,No,3642.56,adult,2024,8
80556,C199039,34.0,female,Hyderabad,Diploma,40498.0,7.0,13262.02,Grocery,Upi,13.4,2.8,20,3,2026-04-02,Silver,No,1894.5742857142857,adult,2026,4
80557,C182999,32.0,female,Mumbai,High School,59323.0,17.0,45022.105,Books,Cash,6.6,2.4,23,3,2024-01-14,Silver,No,2648.359117647059,adult,2024,1
80558,C166098,34.0,female,Bangalore,High School,31209.0,8.0,28294.68,Books,Credit Card,0.0,2.2,20,1,2024-04-08,Gold,No,3536.835,adult,2024,4
80559,C133293,49.0,male,Bangalore,High School,34690.0,6.0,7318.75,Electronics,Upi,15.3,3.5,18,1,2026-06-30,Silver,No,1219.7916666666667,middle_aged,2026,6
80560,C183975,28.0,female,Kolkata,Bachelor,17342.0,3.0,4006.36,Home,Cash,24.5,3.2,23,1,2024-07-23,Gold,No,1335.4533333333334,adult,2024,7
80561,C167892,69.0,female,Chandigarh,Bachelor,57790.0,8.0,18973.43,Clothing,Wallet,10.0,3.4,16,2,2024-05-23,Basic,Yes,2371.67875,middle_aged,2024,5
80562,C129553,23.0,male,Jaipur,Master,52723.0,4.0,11282.21,Beauty,Wallet,0.0,4.3,10,2,2025-05-29,Gold,No,2820.5525,young,2025,5
80563,C110678,39.0,female,Kolkata,Master,44303.0,3.0,8597.4,Books,Upi,18.2,4.6,14,0,2024-10-14,Silver,Yes,2865.7999999999997,adult,2024,10
80564,C197703,40.0,female,Jaipur,Bachelor,52003.0,9.0,14320.52,Clothing,Upi,6.2,4.2,20,2,2026-02-02,Basic,No,1591.168888888889,middle_aged,2026,2
80565,C157900,46.0,female,Bangalore,Master,65888.0,3.0,3910.51,Grocery,Net Banking,15.2,4.4,14,2,2025-09-12,Basic,No,1303.5033333333333,middle_aged,2025,9
80566,C148506,37.0,female,Chennai,High School,45653.0,8.0,12884.64,Clothing,Debit Card,6.0,3.2,15,2,2025-10-20,Basic,No,1610.58,adult,2025,10
80567,C188266,22.0,female,Mumbai,High School,55780.0,8.0,18240.03,Electronics,Credit Card,3.5,3.1,11,2,2025-04-07,Silver,Yes,2280.00375,young,2025,4
80568,C175536,40.0,female,panipat,Master,33742.0,7.0,22609.02,Beauty,Credit Card,13.1,4.3,19,3,2026-07-25,Basic,No,3229.86,middle_aged,2026,7
80569,C114801,39.0,female,Mohali,Master,48701.0,6.0,11981.56,Beauty,Credit Card,12.0,3.3,18,2,2026-05-01,Basic,No,1996.9266666666665,adult,2026,5
80570,C150369,33.0,female,Chandigarh,High School,55366.0,11.0,31575.31,Home,Credit Card,10.8,3.2,20,0,2024-07-03,Platinum,No,2870.4827272727275,adult,2024,7
80571,C103826,31.0,male,Mumbai,Bachelor,66133.0,6.0,10281.18,Beauty,Cash,12.8,1.7,9,2,2024-02-09,Basic,No,1713.53,adult,2024,2
80572,C170495,35.0,female,Chandigarh,High School,40405.0,2.0,5235.4,Sports,Debit Card,12.4,3.7,20,3,2024-01-14,Basic,No,2617.7,adult,2024,1
80574,C124720,35.0,female,Kolkata,High School,45721.0,9.0,31523.18,Clothing,Upi,13.5,4.5,15,0,2025-11-24,Basic,No,3502.5755555555556,adult,2025,11
80575,C184713,35.0,female,Mohali,Master,31185.0,11.0,45022.105,Books,Upi,18.8,3.7,13,0,2026-04-07,Gold,No,4092.918636363637,adult,2026,4
80577,C141913,45.0,female,Kolkata,Bachelor,28193.0,9.0,17025.3,Home,Wallet,12.8,4.7,13,1,2025-07-04,Basic,No,1891.6999999999998,middle_aged,2025,7
80578,C139959,38.0,female,Jaipur,Bachelor,45499.0,4.0,8565.24,Beauty,Net Banking,25.6,4.1,16,1,2025-11-14,Platinum,Yes,2141.31,adult,2025,11
80579,C180119,49.0,female,Bangalore,Bachelor,35647.0,12.0,29807.52,Electronics,Upi,9.6,5.0,23,2,2024-06-09,Gold,No,2483.96,middle_aged,2024,6
80580,C108897,44.0,female,Kolkata,Master,0.0,10.0,20098.48,Electronics,Net Banking,8.9,3.6,14,2,2025-02-09,Gold,No,2009.848,middle_aged,2025,2
80581,C148040,24.0,female,panipat,Master,46665.0,14.0,38923.53,Home,Wallet,19.0,2.7,15,4,2025-06-17,Basic,No,2780.2521428571426,young,2025,6
80582,C110012,32.0,male,Mumbai,Bachelor,42748.0,7.0,18550.01,Sports,Wallet,9.0,4.9,15,1,2025-06-07,Gold,No,2650.0014285714283,adult,2025,6
80583,C121501,38.0,female,panipat,Master,46282.0,5.0,12822.57,Clothing,Credit Card,5.7,2.9,14,1,2024-03-03,Gold,No,2564.514,adult,2024,3
80584,C115071,32.0,female,Mohali,Master,64692.0,7.0,0.0,Sports,Credit Card,21.9,4.0,19,4,2024-07-21,Silver,No,0.0,adult,2024,7
80585,C174073,45.0,female,unknown,Bachelor,62437.0,12.0,21822.75,Sports,Upi,20.4,5.0,22,2,2024-06-23,Gold,No,1818.5625,middle_aged,2024,6
80586,C148968,23.0,male,Jaipur,Master,25968.0,10.0,39504.98,Electronics,Debit Card,5.1,3.0,21,2,2025-12-07,Silver,No,3950.4980000000005,young,2025,12
80587,C108978,36.0,female,Jaipur,Master,18736.0,10.0,28848.99,Home,Credit Card,3.8,4.0,18,2,2024-07-28,Silver,No,2884.8990000000003,adult,2024,7
80588,C168591,32.0,female,Mohali,Diploma,58378.0,15.0,23383.61,Clothing,Credit Card,18.7,4.1,22,4,2025-03-08,Basic,No,1558.9073333333333,adult,2025,3
80589,C177223,40.0,female,Delhi,High School,0.0,3.0,13593.91,Sports,Wallet,19.7,3.8,10,4,2025-01-27,Basic,No,4531.303333333333,middle_aged,2025,1
80590,C139686,25.0,other,panipat,High School,14051.0,0.0,0.0,Electronics,Upi,7.3,3.3,21,3,2024-05-26,Gold,No,0.0,adult,2024,5
80591,C133633,37.0,male,Delhi,Diploma,68369.0,8.0,11784.4,Home,Net Banking,12.3,2.0,20,4,2024-03-23,Silver,No,1473.05,adult,2024,3
80592,C166422,28.0,other,Delhi,High School,0.0,13.0,45022.105,Beauty,Cash,19.7,3.0,18,4,2024-11-11,Silver,No,3463.238846153846,adult,2024,11
80593,C139057,33.0,male,Pune,Master,90134.0,7.0,22234.01,Clothing,Credit Card,11.8,3.7,14,4,2025-04-11,Silver,No,3176.2871428571425,adult,2025,4
80594,C139178,29.0,male,Mumbai,High School,68102.0,12.0,10694.61,Home,Debit Card,9.5,2.3,19,2,2026-03-26,Basic,No,891.2175000000001,adult,2026,3
80595,C152384,30.0,female,panipat,Bachelor,48351.0,6.0,21258.42,Grocery,Cash,5.9,4.5,19,0,2024-11-17,Gold,No,3543.0699999999997,adult,2024,11
80596,C191414,35.0,male,Kolkata,Master,40103.0,7.0,9894.19,Sports,Credit Card,7.1,3.9,18,1,2024-11-24,Basic,No,1413.4557142857143,adult,2024,11
80598,C138843,39.0,female,Pune,Master,68000.0,5.0,6639.95,Electronics,Wallet,20.1,3.3,17,1,2024-07-27,Platinum,No,1327.99,adult,2024,7
80599,C144406,40.0,female,Chennai,Master,74833.0,11.0,32041.08,Clothing,Debit Card,18.0,3.8,18,3,2026-12-06,Gold,No,2912.8254545454547,middle_aged,2026,12
80600,C165378,32.0,female,Pune,Bachelor,27365.0,10.0,27587.2,Home,Wallet,11.2,3.3,12,1,2026-03-01,Basic,No,2758.7200000000003,adult,2026,3
80601,C118089,40.0,female,Mumbai,High School,44184.0,9.0,32616.96,Sports,Net Banking,10.3,3.6,20,3,2026-02-02,Gold,No,3624.1066666666666,middle_aged,2026,2
80602,C186580,58.0,female,Mohali,Bachelor,56121.0,6.0,12274.74,Home,Net Banking,5.7,2.9,13,2,2025-04-18,Silver,No,2045.79,middle_aged,2025,4
80603,C152717,44.0,male,Hyderabad,High School,40462.0,10.0,32650.3,Grocery,Wallet,6.2,4.2,26,4,2026-01-19,Basic,No,3265.0299999999997,middle_aged,2026,1
80604,C156916,20.0,male,Kolkata,Master,8000.0,14.0,16569.96,Grocery,Upi,7.5,4.0,17,3,2024-02-27,Platinum,No,1183.5685714285714,young,2024,2
80605,C145734,20.0,female,panipat,Bachelor,38671.0,7.0,18713.75,Electronics,Debit Card,9.1,4.1,23,3,2026-06-09,Gold,No,2673.3928571428573,young,2026,6
80606,C166286,38.0,female,Jaipur,Master,45000.0,8.0,21176.04,Home,Net Banking,8.4,3.8,12,2,2025-07-24,Silver,No,2647.005,adult,2025,7
80607,C154734,52.0,female,Kolkata,High School,73320.0,7.0,19947.8,not_specified,Cash,13.8,4.0,18,2,2025-12-16,Silver,No,2849.6857142857143,middle_aged,2025,12
80608,C102356,35.0,female,Mumbai,Master,54813.0,13.0,27977.18,Grocery,Credit Card,12.7,3.2,17,2,2026-07-18,Silver,No,2152.090769230769,adult,2026,7
80609,C112345,35.0,female,Jaipur,High School,60531.0,10.0,18869.19,Grocery,Net Banking,0.0,4.6,17,0,2024-01-13,Basic,No,1886.9189999999999,adult,2024,1
80610,C120408,35.0,female,Mohali,Bachelor,45543.0,13.0,24878.02,Home,Credit Card,17.7,3.3,8,1,2024-09-08,Basic,No,1913.6938461538462,adult,2024,9
80611,C150427,36.0,male,Delhi,Diploma,43970.0,6.0,19005.93,Grocery,Upi,21.8,2.2,15,0,2024-05-16,Basic,No,3167.655,adult,2024,5
80612,C132528,39.0,male,Delhi,Bachelor,57133.0,5.0,10544.28,Grocery,Debit Card,0.0,5.0,8,1,2025-07-14,Basic,No,2108.856,adult,2025,7
80613,C108913,20.0,female,Kolkata,Master,17792.0,11.0,38654.43,Home,Cash,11.7,3.9,24,2,2025-04-30,Gold,No,3514.039090909091,young,2025,4
80614,C117992,22.0,female,panipat,Bachelor,37788.0,3.0,7156.15,Grocery,Cash,15.4,3.6,17,3,2024-04-07,Gold,No,2385.383333333333,young,2024,4
80615,C130569,36.0,female,Chennai,Bachelor,53110.0,6.0,14372.45,Grocery,Net Banking,14.2,4.8,15,2,2025-03-10,Silver,No,2395.4083333333333,adult,2025,3
80616,C187694,21.0,female,Jaipur,Master,53048.0,4.0,13377.16,Beauty,Debit Card,9.9,4.2,22,3,2024-05-21,Silver,No,3344.29,young,2024,5
80617,C178157,27.0,male,Pune,Bachelor,55320.0,5.0,0.0,Books,Credit Card,4.2,4.5,16,2,2025-08-18,Platinum,No,0.0,adult,2025,8
80618,C156279,37.0,female,Delhi,Master,22154.0,5.0,10092.06,Beauty,Cash,7.7,2.3,17,2,2025-01-28,Basic,No,2018.4119999999998,adult,2025,1
80619,C178054,35.0,male,Chennai,Bachelor,26097.0,14.0,28380.82,Electronics,Credit Card,14.1,3.8,20,4,2025-03-11,Basic,No,2027.2014285714286,adult,2025,3
80620,C171747,21.0,male,Mohali,Bachelor,37490.0,8.0,26058.11,Books,Credit Card,9.9,4.1,20,1,2024-04-30,Platinum,No,3257.26375,young,2024,4
80622,C182826,44.0,male,Mumbai,Bachelor,54516.0,12.0,28167.83,Electronics,Debit Card,3.6,4.0,19,2,2026-04-18,Gold,No,2347.3191666666667,middle_aged,2026,4
80623,C196455,35.0,male,Kolkata,Master,67644.0,5.0,11518.55,Beauty,unknown,21.3,3.4,19,2,2024-06-18,Basic,No,2303.71,adult,2024,6
80624,C123460,25.0,male,Bangalore,Master,29898.0,6.0,23533.8,Sports,Net Banking,22.4,3.0,19,3,2024-11-11,Silver,No,3922.2999999999997,adult,2024,11
80625,C176204,21.0,female,Chennai,Diploma,38297.0,8.0,18798.03,Grocery,Net Banking,20.4,3.2,15,3,2025-05-03,Silver,No,2349.75375,young,2025,5
80626,C191778,37.0,female,Mumbai,Bachelor,19257.0,11.0,43457.45,Grocery,Upi,9.9,4.0,26,2,2025-01-20,Platinum,No,3950.6772727272723,adult,2025,1
80627,C157403,27.0,female,Chandigarh,Bachelor,50806.0,9.0,14231.66,Home,Net Banking,11.9,3.8,18,0,2024-10-24,Gold,No,1581.2955555555554,adult,2024,10
80628,C151426,33.0,male,Pune,High School,51265.0,7.0,13180.35,Electronics,Upi,10.8,4.8,18,1,2024-09-20,Basic,Yes,1882.9071428571428,adult,2024,9
80629,C138796,52.0,male,Jaipur,Bachelor,46890.0,8.0,11328.32,Beauty,Wallet,15.2,3.6856145474913977,18,2,2025-10-30,Basic,No,1416.04,middle_aged,2025,10
80630,C169236,38.0,male,Pune,Bachelor,34668.0,7.0,24883.03,Beauty,Credit Card,13.6,4.6,17,0,2024-03-26,Basic,No,3554.718571428571,adult,2024,3
80631,C125383,19.0,male,panipat,Bachelor,0.0,7.0,39092.06,Electronics,Wallet,4.6,5.0,10,1,2025-09-14,Basic,No,5584.58,young,2025,9
80632,C192650,32.0,male,Kolkata,Master,45599.0,5.0,14797.57,Sports,Upi,4.1,3.4,14,2,2025-04-03,Platinum,No,2959.514,adult,2025,4
80633,C166866,31.0,female,Kolkata,Master,57761.0,8.0,29594.19,Electronics,Credit Card,22.7,3.7,25,1,2024-03-03,Basic,No,3699.27375,adult,2024,3
80634,C179571,41.0,female,Jaipur,Master,59196.0,7.0,13294.59,Beauty,Net Banking,11.8,3.1,21,1,2024-03-22,Silver,No,1899.2271428571428,middle_aged,2024,3
80635,C121554,55.0,female,Chandigarh,Master,67134.0,7.0,18061.63,Sports,Net Banking,10.7,4.0,26,5,2026-02-02,Gold,No,2580.2328571428575,middle_aged,2026,2
80636,C167108,35.0,male,Jaipur,Bachelor,39058.0,8.0,8420.5,Beauty,unknown,22.3,2.7,19,1,2026-06-24,Basic,No,1052.5625,adult,2026,6
80637,C109103,26.0,female,Hyderabad,Diploma,29819.0,12.0,40395.76,Books,Wallet,4.6,5.0,21,2,2024-06-21,Gold,No,3366.3133333333335,adult,2024,6
80638,C127656,22.0,female,Pune,Bachelor,8000.0,11.0,31911.49,Books,Cash,3.1,4.3,17,1,2026-04-13,Gold,No,2901.0445454545456,young,2026,4
80639,C190286,54.0,male,Chennai,High School,45588.0,7.0,32419.73,Beauty,Credit Card,13.9,3.6,19,2,2024-04-23,Basic,No,4631.39,middle_aged,2024,4
80640,C132970,21.0,female,panipat,High School,43652.0,9.0,17592.5,Clothing,Debit Card,16.4,4.3,16,5,2024-11-05,Basic,No,1954.7222222222222,young,2024,11
80641,C116007,38.0,female,Bangalore,PhD,20802.0,6.0,20829.28,Sports,Credit Card,17.4,4.0,12,3,2025-01-02,Silver,No,3471.5466666666666,adult,2025,1
80642,C118459,45.0,female,Bangalore,Bachelor,37932.0,4.0,8433.64,Sports,Upi,22.8,4.4,15,0,2024-07-03,Platinum,No,2108.41,middle_aged,2024,7
80643,C128326,29.0,female,Hyderabad,Diploma,0.0,12.0,8645.31,Beauty,Upi,14.1,3.6856145474913977,17,3,2025-05-14,Silver,No,720.4425,adult,2025,5
80644,C125216,32.0,female,Chennai,Bachelor,40229.0,4.0,5884.91,Books,Upi,21.6,4.0,21,1,2025-08-23,Silver,No,1471.2275,adult,2025,8
80645,C156203,51.0,female,Bangalore,Master,47068.0,3.0,9174.93,Home,Net Banking,25.3,3.0,19,5,2025-01-19,Gold,No,3058.31,middle_aged,2025,1
80646,C177082,31.0,male,panipat,Bachelor,0.0,7.0,17382.82,Beauty,Credit Card,12.2,4.6,21,0,2026-03-05,Gold,No,2483.2599999999998,adult,2026,3
